device_id,date,value_type_id,value
3,1,10,-24.96874602287136
8,3,1,10.925830406453699
10,10,7,8.49453545619741
0,9,2,11.906901869470405
0,5,5,-5.204914725235568
1,5,5,-3.73173522908516
3,9,6,3.325236445882605
8,7,6,4.302476256652569
4,8,8,-4.074918100371272
1,0,3,-8.001288621205523
7,2,8,-13.103454864561401
0,5,5,-4.845057092470899
8,3,5,-0.7643239211017889
6,0,0,6.02996357382036
10,9,4,15.837024789227186
10,6,8,-2.0755729482223355
6,3,5,-3.236762379828607
1,4,1,6.090736038337657
2,8,1,15.154156486394523
0,4,5,-6.874561170414573
7,5,10,-12.938709442826624
9,8,3,15.894122872268996
8,2,0,12.028743737975852
5,4,2,7.3810645290968635
6,5,2,9.916736444830486
7,3,6,-5.003476346676599
1,4,1,5.78434988328649
1,8,10,-13.405060745794744
1,0,1,-1.8032301018924823
10,5,6,1.6999710083800763
3,10,2,17.05311318506523
8,3,1,10.8830240860063
10,5,8,-4.267184050283209
8,1,2,4.081278333771811
9,0,4,-3.2307683782959384
5,0,5,-9.853294440173109
6,1,0,7.778719854888908
4,1,3,-2.6621894861481143
4,0,8,-20.13694627638657
10,1,10,-17.878219835121808
5,2,7,-12.157655479183719
9,9,1,23.943168924767573
3,2,1,3.891651314563344
0,0,10,-30.10272875970184
7,1,0,8.804930530253303
6,5,6,-2.0166412922146044
2,0,0,1.970286419057638
9,8,6,7.05539807299784
10,7,8,-0.10175935712577505
9,3,6,-3.01475735772747
0,3,1,3.0836319413403963
3,5,9,-13.800494172793341
8,5,2,11.781332028725343
0,0,0,0.0978798656498243
10,3,6,-1.7074641213509574
10,9,0,28.204579717288954
9,10,1,25.964135941671273
9,9,6,9.048904019618387
5,4,5,-1.8717434472137096
8,2,10,-17.887228917291516
4,2,8,-15.460421351429183
5,1,2,0.8248012914589984
8,4,5,0.9771493168839429
7,6,1,15.608554066770948
3,8,8,-5.066737033883976
6,10,7,5.113911733712828
0,8,9,-11.178744903554584
2,8,6,0.0004930328337038223
6,3,3,2.9735660900929557
3,6,6,-2.8570183597872734
7,9,8,0.9212824164260396
8,7,6,4.058088964140807
2,6,9,-13.319354997991203
10,5,10,-9.734546154537439
6,10,8,2.2315562539505236
9,4,1,13.94075547282659
3,9,5,6.090654234545126
3,7,9,-10.05414046513258
0,5,10,-20.18445709620242
10,6,8,-1.7319996687072154
7,0,5,-8.200236042935133
10,10,7,9.246446401970623
9,4,1,14.136711316110453
2,10,1,18.909337088549485
9,4,7,-3.959043783224456
2,0,1,-1.151665636961572
0,10,9,-6.9829860098595224
10,6,8,-2.027410237711074
7,8,3,14.275112998179317
4,6,10,-13.697585332506726
6,9,10,-5.7044062057949425
2,2,0,5.931166826540661
8,1,6,-7.949668528493227
3,9,1,18.246682174826635
3,1,1,1.9915731386706914
2,6,5,-1.270337125909726
1,3,6,-10.836409405584856
1,4,7,-12.235388924161235
8,10,2,22.114217213914394
4,2,10,-22.128220280783278
2,1,4,-8.129292161479531
10,3,9,-10.744571441954886
0,2,5,-11.267684806559405
0,10,5,4.885004401061255
6,6,0,17.884570249475342
10,1,6,-5.983697676211232
1,9,10,-11.177820713799804
2,3,7,-12.73701330394398
5,5,2,8.843464066590624
3,2,3,-2.115031015555839
1,0,7,-20.151822134709505
0,6,3,3.3394111601890364
9,10,9,1.8064097635835783
9,1,2,5.291067664906026
7,9,0,25.24200631481432
8,8,10,-5.916829465666625
7,4,2,9.074231553098207
6,7,1,17.283968722241966
3,2,0,6.7713730768483344
2,9,2,14.269054765520343
9,2,7,-8.173242110641208
5,3,9,-16.30149919602164
9,0,5,-5.97040150864478
2,7,8,-8.363856623987452
2,1,2,-2.167970420214338
9,5,8,-4.8882937208853114
2,2,2,-0.24921758273723468
1,10,7,-0.26614509351700966
6,7,6,1.9675460699919933
1,5,1,7.882170121250721
10,10,1,27.058525489387204
7,0,9,-20.254683339299277
0,2,5,-10.794899632564894
10,3,0,16.172905991730016
2,6,5,-0.9625810015321687
0,6,5,-3.295223762641193
8,10,9,0.9984241931954677
10,0,3,0.7465743999985665
2,7,9,-10.722805982712712
3,7,10,-12.762830347863217
3,10,5,7.862523229576538
7,8,2,16.53918013760789
3,6,9,-11.60792964685406
0,2,9,-22.985668152301216
10,3,0,16.133107553558833
0,10,8,-3.8908867364191866
1,10,5,5.995086767803335
0,9,9,-9.213981655278648
1,8,7,-3.928261015586125
3,0,9,-24.008196254990892
1,0,7,-19.899416692904637
4,2,4,-3.9816064292008644
5,0,3,-4.0160556061589245
9,4,1,13.765528959101353
5,6,7,-3.99518351404787
2,5,3,2.778631207503723
5,6,3,7.893601572878529
2,6,3,4.964239057811787
0,1,3,-7.131800228935157
6,10,1,23.095280858418977
1,0,2,-5.091985953634671
5,5,1,11.843472939933125
9,5,4,7.222380532158004
4,2,5,-6.766237014633414
1,7,10,-15.005924245426774
6,10,3,17.0490093448487
7,9,6,6.739015526478307
1,3,2,1.0145606153729205
1,1,8,-21.326274466917194
4,9,5,6.892018048294602
6,7,9,-7.156610058934437
7,7,8,-3.166780879346378
1,0,1,-2.143222344432872
2,4,1,7.135699869739548
1,6,6,-5.067760430999581
10,3,2,10.066264856561247
1,1,1,-0.3532322424178309
3,5,8,-11.07854782686445
6,10,6,8.348675993529678
3,0,6,-15.025140943517442
10,1,9,-15.226203652779677
3,2,3,-1.9613931877507391
3,7,0,17.01044294886445
6,9,10,-6.208360058966573
1,8,6,-1.0106811464791927
4,2,0,7.790768041360438
1,8,5,2.005372695751199
8,9,1,23.00043801250238
0,6,0,11.60781896010107
7,3,3,4.080849013442345
9,0,2,3.1229334155780837
0,3,9,-20.896959701332364
0,1,3,-6.700074274289532
9,8,4,13.265101178876163
5,6,9,-9.769091816326599
5,6,7,-3.713684300794259
10,10,4,18.067347353793856
2,7,8,-8.140165647148685
7,8,8,-0.8897523294295787
5,8,9,-5.735897332376008
10,7,5,9.040937154886484
1,1,3,-5.790155529924398
3,6,2,8.968136852144676
3,1,9,-21.923278847690447
0,0,5,-15.017405845890744
7,9,2,18.869299693450316
6,2,8,-13.95740206226666
10,3,0,15.953087615616827
7,2,3,2.259721062515839
10,5,10,-10.230103175078533
9,1,6,-7.039391760935426
1,6,9,-14.234703767596868
5,5,10,-14.785183522931574
10,4,8,-5.727501055158492
5,6,5,2.003979065354661
8,4,4,4.023001942486368
2,7,10,-13.944892481404844
4,7,9,-8.739827397797127
10,2,3,5.348587423394771
2,6,4,2.0505726677287313
8,10,3,18.920084126390485
2,10,4,10.450652044187088
10,0,4,-2.1262909099348604
2,1,1,1.1220213535094807
8,6,5,4.841800717137074
9,6,2,14.878631838454083
9,0,0,9.058738025099352
6,5,4,4.0120354987059645
1,0,10,-28.891622966302048
6,8,10,-7.948352641286611
0,9,1,14.679111556528865
7,1,4,-2.637872452858218
7,3,8,-11.055920240677263
6,2,6,-7.9698353644187785
2,3,7,-12.954371653602657
10,0,4,-1.938816726764729
5,1,8,-16.926626827968747
0,5,6,-8.036623805577504
0,6,1,9.081839193270868
0,1,7,-19.34614620899442
6,9,10,-5.650899585840749
5,2,1,5.886833808230441
7,2,0,11.081288678569164
7,4,0,15.201458575475106
5,8,10,-9.193165877330632
8,1,10,-19.802170527595475
8,5,2,11.773180591350767
8,7,10,-8.178987457203668
10,1,2,5.73010975558092
7,4,0,14.790141938641526
6,8,3,12.870956806810641
5,4,4,1.01324692186082
8,7,1,18.944941048783562
5,9,10,-6.813900263541018
0,0,3,-8.91987207364895
2,10,2,15.961988666160343
8,4,7,-5.4344010534185045
3,5,7,-7.789438261490346
3,9,9,-6.099350120558605
4,3,5,-5.037372664180987
1,5,10,-18.75945063620589
5,4,6,-5.030104213908448
8,6,1,16.92441247599942
10,3,9,-11.203508883987434
7,0,8,-16.879975634941225
1,0,5,-14.030443941866693
10,5,5,5.036208854821074
5,1,9,-20.093911261548453
8,9,6,8.101353147195178
2,7,4,3.9974039916645565
4,3,2,3.9037257642989704
8,8,1,21.178319593847995
5,8,8,-3.0932816612094456
0,7,7,-6.68654079270632
10,5,1,16.98571125226756
6,3,5,-3.0611990553943462
2,1,0,4.116681466486332
3,8,8,-4.955246618135441
5,9,8,-0.6437228447688994
7,1,1,5.8210097123121605
3,5,8,-11.178444404521688
0,7,9,-12.890587630644013
1,10,2,14.686510105726818
7,4,5,-0.033372216193465164
3,2,5,-8.190764726342426
8,1,6,-8.144227451839374
9,7,5,7.828647560741278
7,7,0,21.066480850764727
0,1,8,-21.706286155126296
7,9,5,9.683511793857193
9,9,1,24.119968925487985
3,7,5,2.24844406456502
10,3,8,-7.859906294112773
1,1,0,3.034108418959778
6,9,7,2.9655269188706717
9,4,3,7.784535652684879
1,1,10,-26.952404588954984
9,3,0,14.93894993857731
5,1,0,7.025844759090239
0,6,9,-15.076514677401024
8,7,9,-5.268563394254327
8,0,5,-7.277216471949261
5,8,5,6.043099303221082
4,1,4,-6.246249264456814
4,2,5,-6.998874157731971
5,1,2,1.2025875744806107
5,5,1,11.897072033892663
0,5,10,-19.85140147643181
10,1,10,-18.180656982864107
7,7,3,11.865878735431615
0,2,8,-19.78152061785717
8,6,1,16.420468460857506
3,7,7,-3.9644172029864304
7,9,10,-4.83320181582532
2,8,6,0.046159588446298784
0,2,5,-11.369695159992347
4,5,8,-10.287884416965616
5,8,6,3.0750752568462416
8,6,6,2.0304041708059195
9,6,4,8.889724525904773
5,1,7,-14.175025328037215
1,0,1,-1.7266506779170192
8,10,5,12.905308306663498
2,7,5,0.9777946864167524
4,6,7,-4.81016123734048
7,5,1,13.963791146889669
3,5,1,10.216634005567022
3,7,1,14.019090433178599
3,9,10,-9.127217028157618
0,4,1,4.782360231391549
1,1,9,-24.51575135277319
8,1,8,-13.928604433312577
7,2,3,1.7942688131654574
7,1,4,-3.230269602107387
2,6,7,-7.358797383714319
0,9,7,-2.7487436957052123
3,2,7,-14.045934148278404
1,0,3,-8.026468589967898
5,2,2,3.1604036258672656
7,8,2,16.798168039760395
1,9,5,3.877317001812234
5,6,1,13.731428034240734
6,9,6,5.9115628046885735
4,0,5,-11.15570374664162
8,7,9,-4.869055439028826
9,10,8,5.061857302503267
4,3,6,-8.08066889479842
6,0,2,0.05076742225210408
8,8,3,15.124368367071943
2,2,1,2.786554346670426
9,5,9,-8.293095046558017
3,10,2,16.641549531448536
5,0,7,-16.238113284009106
3,5,4,0.8802895616033198
1,3,3,-1.9077451604007578
8,7,3,13.086895096739026
3,2,7,-14.41226482366563
3,3,0,9.17133844854772
5,7,8,-4.898285668314575
6,3,8,-11.827597539053807
10,6,8,-2.1995397729558075
2,4,5,-5.141564643440533
3,7,0,17.013315988218324
1,9,6,1.13557401328804
1,9,9,-7.819683348299428
6,10,8,2.2636769074613694
3,4,4,-0.8858638316907926
10,0,5,-5.295875685070013
8,6,9,-7.116981784932426
4,10,4,11.957816980969671
9,3,3,5.922847339421784
1,5,1,7.943304220425125
0,8,4,3.8576867000727533
3,3,2,3.046875642299177
2,6,9,-13.282891793249998
4,9,9,-4.958427177335531
1,2,10,-24.985152403356153
7,8,10,-7.0237831240519775
1,2,7,-15.612701789500587
4,5,10,-16.133513306414507
3,6,9,-12.049130360513871
4,3,3,0.6999905699439946
0,7,9,-13.073214595634113
3,3,6,-8.931405991169106
9,1,2,4.723930812224474
2,10,2,15.914756372150821
9,10,7,8.162519856691656
2,9,1,16.889469007982672
1,7,2,8.807037161303725
9,1,7,-9.9670503693935
8,5,6,0.088656907718254
4,10,1,20.971081418691554
5,7,9,-7.933429880688399
9,10,3,20.248880473206963
0,8,1,13.192819428751159
3,10,10,-6.931720417793672
6,4,0,13.903658206439722
7,1,1,6.146924007931657
0,2,3,-4.793479205288205
4,4,9,-15.262104902677788
1,1,3,-6.123292247718262
5,3,9,-16.14277487577651
6,5,0,15.965354658243047
7,3,4,0.7395811827852864
3,9,0,21.022598243555112
1,10,7,-0.07117538981420461
7,3,7,-8.033507212630171
3,3,0,9.163671201365597
8,4,6,-1.99351399683135
3,9,8,-2.7122614106430176
7,0,2,1.2100389447655617
5,0,3,-3.9290168097431555
4,4,9,-15.311764246268707
6,2,8,-13.853933805457082
8,8,0,24.367427545701798
4,8,3,10.797204963480603
10,5,5,4.970653201368052
6,4,1,11.31477653543567
8,2,2,5.715765259649885
2,10,0,21.899623885334748
2,4,4,-1.675290527808304
3,8,7,-1.8174105239579597
0,1,10,-27.845170045346762
6,5,9,-11.22636326036355
5,1,9,-20.232227808625773
9,10,4,16.76086327502275
3,3,0,8.39362356879675
5,8,6,3.0072780495964073
6,6,2,11.86338422221208
2,6,7,-7.01442102699668
9,8,3,16.0583402506492
3,8,9,-7.8525811376512
7,9,4,13.006870721655753
1,1,3,-6.002434351193116
6,9,10,-5.8811282708485875
7,6,7,-2.203579018210363
1,8,5,1.9662093397273344
2,5,0,12.270400141343043
3,2,9,-20.227695531366468
7,3,5,-2.1761809301120416
5,2,5,-6.0277003635452155
5,7,9,-7.9110750638314755
3,1,8,-19.11216454617269
10,6,8,-2.06436557928454
6,6,5,3.240043204206573
1,7,7,-6.11296959320044
8,3,7,-6.9465130657224305
7,0,2,0.7367319017411292
5,5,9,-12.043306765329458
7,4,5,0.06931481582574033
5,5,0,15.056159636389843
5,0,9,-22.102300908841276
10,9,9,1.026824251704367
5,10,10,-5.21039527600082
6,1,6,-9.898842884308015
1,3,0,6.779483171626908
2,3,10,-22.11603420833365
7,0,9,-19.789593963254386
9,1,7,-9.98713409621414
7,8,4,11.068311701046314
1,2,3,-3.984245521248783
2,9,4,8.07791896968964
1,0,8,-23.159143018800926
1,9,7,-1.9249284279478291
8,0,7,-13.046950820800449
0,3,0,6.189331142576095
1,4,9,-17.795412621022393
0,0,10,-30.141564265858094
2,8,6,-0.18515587558976526
4,9,9,-5.248415849805752
10,2,6,-3.42272353766265
4,10,5,8.882131630372992
8,6,1,16.76340786244524
5,2,7,-12.13977677121063
0,6,5,-2.8596368749287393
2,1,4,-7.910635196889393
10,4,8,-6.28098319800301
5,0,1,1.6263797795451518
10,2,4,1.885065526391936
1,5,4,-0.8743347212360143
9,9,8,2.8857235839134523
5,0,5,-10.071540440823888
7,9,8,1.0289455240961978
7,4,8,-8.873117684237945
1,3,4,-5.157910854471898
6,2,4,-2.0226201424353536
2,9,6,1.8585540218523409
5,1,8,-17.13999455973456
7,3,4,1.0862071085231921
0,9,5,2.915525837433588
6,7,6,2.0601591179419363
2,2,4,-5.98586514420069
3,6,4,2.8356215482826697
10,2,0,13.91904297401331
8,3,3,5.337472177027414
2,3,4,-3.9994400316033256
10,9,1,24.941298293804397
1,7,1,12.158238274770996
8,8,8,-0.10215509085605944
10,10,4,18.273331840588842
4,2,4,-4.1640319292921095
3,3,1,6.235647351881023
10,2,4,2.1741338612671814
3,5,5,-2.0267330094477414
2,0,10,-28.05202018790195
2,10,4,10.15973681731653
8,4,6,-2.000626670128321
9,3,6,-3.2354029917349783
4,6,0,16.417929427795915
0,1,1,-1.004258058626443
2,2,4,-5.775996821137518
9,7,5,7.681653625902684
3,2,8,-16.930324845313397
10,2,9,-12.910431420650434
2,2,9,-20.768169021758993
3,3,5,-5.7425783284942895
1,9,10,-10.990960323930734
8,1,1,6.686263860820422
5,10,9,-1.862887607871256
3,3,10,-20.88784738239496
5,7,10,-10.827335892199374
8,8,8,0.05071202963792576
9,1,9,-16.159932117576762
10,6,0,21.9628985887022
9,10,6,11.268580864774254
6,8,3,12.884896099942255
1,5,7,-10.371948987394997
4,3,6,-8.033884618637046
1,9,7,-2.2555508832446254
0,4,4,-3.8980534974364285
7,8,8,-1.0790442170844021
3,9,1,17.877151122244406
7,0,0,6.8960566314096985
2,2,3,-2.776543965640769
10,9,1,25.154318595841428
4,4,6,-5.996020331568207
2,2,10,-23.74414000319229
7,4,9,-12.217411391345788
5,2,4,-2.8840047192531584
4,4,0,12.267066199237073
3,4,2,4.996528769392469
0,6,6,-5.745943437536429
3,2,5,-8.128241506896458
8,4,7,-5.026520323794729
4,4,9,-14.800837816244057
10,0,3,1.0488427063252455
3,2,2,1.196056714205766
4,8,0,20.58035504089493
7,10,2,20.9464192474733
0,8,2,10.039912658777983
5,1,8,-16.723803187986846
7,6,10,-10.947303684496053
10,3,5,1.0231964837617014
5,10,2,18.82882793893772
10,6,1,18.9455089749709
9,2,10,-17.023688872157695
2,2,10,-24.214988331503225
3,2,1,3.751432786743412
7,9,8,1.1337489722787828
8,6,5,5.1243259730728665
2,10,0,22.063201931634964
2,4,10,-20.34354324711779
6,0,9,-20.679465601747953
7,8,2,17.27239214232936
9,2,1,9.84611771059082
6,9,9,-2.9544100616909077
0,8,2,9.823520711121294
6,2,8,-14.183878420126208
2,6,8,-9.90481537996652
7,6,1,15.885492174724487
7,4,3,6.224565374972065
8,0,5,-7.0523686108240735
0,6,9,-14.529783937382561
7,1,8,-15.043125202711913
7,4,9,-12.041039010627491
4,1,9,-21.30511912045455
4,0,8,-19.85592851821647
5,9,6,5.219817302655196
5,7,9,-7.878645915192519
5,5,8,-8.890407912332648
2,6,10,-16.05934308922098
9,1,4,-1.0155069148523348
4,9,4,10.221427797542347
9,4,8,-7.022405079551744
5,0,7,-15.914671132539263
10,1,8,-11.866215009321134
8,4,6,-2.3623253576645546
8,9,1,23.49930258171784
10,1,3,2.801288039300669
7,3,4,1.0261141904574897
9,6,2,15.08947888883781
7,1,4,-3.385289995178937
4,1,8,-17.95905143642493
2,6,9,-13.042516264482067
4,10,10,-6.036297517825514
3,10,5,8.257945733079998
3,7,9,-10.333070648458627
4,3,0,9.887091492764124
4,3,4,-2.1697135159535095
8,5,4,5.845377885501665
10,5,8,-4.029764452183206
5,5,9,-12.069374996068376
2,1,2,-1.924988944610037
8,4,10,-13.938284130675102
8,5,4,5.7838381248914805
2,7,0,15.86210359121628
9,5,6,0.98616729296505
6,3,0,12.05172665023835
8,2,5,-2.974678117074601
10,7,4,12.287092471646385
0,1,3,-6.954037805429856
4,8,7,-1.017399473656258
5,2,7,-12.105106667725892
2,8,5,3.008143681428658
0,3,2,-0.010236439976416711
4,10,10,-5.780202454220599
6,5,3,6.83483658883701
7,0,8,-16.96665460468365
3,10,6,5.082247182878794
6,8,9,-4.785189665379871
4,10,8,-0.1315766938697674
7,4,3,6.04413599428154
10,4,9,-9.018557449663499
4,5,2,7.981460002852191
4,4,6,-5.710433107594859
3,8,1,15.784566854453217
6,10,5,10.975316015739686
3,2,3,-1.9650042724997059
8,5,5,2.9598680290548547
0,4,8,-16.3397296894093
3,8,6,1.1101979688766423
9,2,10,-16.95718042166658
7,4,0,15.203075674353745
1,2,1,1.832053335493064
0,7,7,-7.216939644693656
7,4,5,-0.22426391172023008
6,4,2,7.890752701850237
7,8,9,-3.771395262982331
5,6,3,7.935994368148114
10,7,7,2.6269205515213794
2,7,8,-8.229478643910834
9,6,4,9.338839164255921
6,7,1,17.439553824997294
3,6,0,15.175030559431725
4,7,0,17.766261490916996
10,2,8,-9.795208598791639
3,1,1,1.8126714370522574
0,5,3,1.044787862710846
6,1,8,-15.703803453539843
7,9,3,16.296898375776728
8,4,5,0.9956415643437257
9,8,0,25.002730294729904
7,6,9,-8.286196963935058
7,7,10,-9.142207273223999
7,9,6,6.957245179681076
8,9,8,1.989676256535188
4,4,6,-5.803169965202724
4,1,3,-2.586353313745856
0,7,8,-10.268819155401179
8,3,6,-3.8591885642258186
3,1,10,-24.798015570472593
6,6,6,-0.13162177116467563
8,4,0,15.98592270386081
10,9,2,21.81709354517901
8,1,10,-20.23705718731099
8,10,8,4.242972035914975
0,4,2,2.2911022061676714
6,2,9,-16.988623007041745
1,8,0,17.00663040448791
1,8,5,2.2926904264021135
0,9,10,-12.119556052583098
2,9,6,2.0168971309777444
9,4,6,-0.7557983232240473
10,5,8,-3.942571533039828
6,5,9,-10.787418145947727
0,9,4,6.1970707949161525
10,9,8,3.7505612026098065
4,5,4,2.1291760353135576
6,6,10,-12.303956468400333
0,9,2,12.205374139447137
5,4,6,-5.03940264787434
1,10,6,3.2550987652486616
6,5,7,-4.930919607519527
2,2,7,-14.774458903997495
6,8,9,-4.755949774485832
10,2,5,-1.130822343519485
5,9,0,23.218071218693037
7,7,5,5.98821543579954
7,5,1,14.142340215480928
9,8,9,-1.820769273663929
9,1,5,-3.9207118415701903
6,0,10,-24.052968479846093
7,7,6,2.924324921423744
9,1,4,-1.072902026901435
3,7,8,-6.8847493447068135
10,4,5,2.996982257797115
0,2,2,-2.07721763183205
6,1,1,5.223661308388317
7,3,3,4.040850610722196
5,5,6,-2.5479045881648235
9,7,2,17.083339848501627
4,3,5,-5.079925268702903
4,8,8,-4.253900105570428
0,8,0,15.956537639586946
6,7,2,14.438836742718223
9,8,1,22.063204218297066
2,9,5,4.947889722112521
3,0,1,0.048864613063876364
5,6,8,-6.5751005461462215
10,4,6,0.17786590108820333
6,1,6,-9.750208649068941
3,1,3,-3.984603539418059
3,5,10,-16.787781633044354
1,4,5,-5.637465074586208
3,7,0,17.320151001642774
7,4,4,2.8667786659145316
9,5,7,-2.420099235059549
5,9,9,-3.894496333100469
1,9,5,3.942719048403027
2,4,6,-8.217577258011099
9,5,4,7.468584607469651
0,3,2,0.14801850958069937
1,10,5,5.753008469834434
9,0,1,6.082429786333895
2,0,1,-1.3328818173113257
3,2,2,1.0329690031863807
4,3,9,-16.823827353439395
9,0,9,-18.487426007533507
7,10,8,3.062514775921313
8,4,9,-11.025853046701927
3,4,5,-4.029761968088388
3,10,3,14.076590754042094
5,8,9,-6.0504495356672
9,9,5,12.16886735019115
7,1,10,-21.048000830052175
5,0,7,-15.890717928134414
2,9,8,-4.075343960119758
8,4,3,7.12183543846241
5,5,0,14.877977128139223
2,4,3,0.9637897712356566
0,1,10,-27.757723573371226
1,3,8,-16.860522156439767
8,9,10,-3.821454574524128
0,9,9,-9.015244760498211
5,2,1,6.277260215581599
0,1,2,-3.975680952895564
3,7,5,1.9042553397581434
2,5,4,0.11502041149083851
9,0,7,-12.101703022648062
5,7,2,13.080671618124242
5,5,5,-0.06901241304235536
5,4,0,12.975065321926264
1,3,10,-22.753014292224933
10,3,0,15.635073395887726
6,8,6,4.09015012498217
0,0,4,-11.874936515070582
1,7,2,9.051937115658845
9,6,8,-2.6748171750435827
5,10,7,3.770767158188349
9,3,7,-5.926790701386681
4,5,1,11.071097184768686
10,3,8,-8.132938796634482
6,7,6,1.9348915201490198
10,10,0,30.037435751857785
10,3,4,3.9992153174554996
9,1,9,-15.956649984468974
0,10,2,13.849964300084554
2,2,7,-15.122304510450483
9,1,3,1.77392386082392
9,3,4,3.0869407986600086
8,8,2,18.320070689575747
7,0,0,6.702302469403184
6,3,1,8.99880334843842
4,7,10,-11.729960456901036
10,4,10,-11.9434019176141
0,9,4,5.926971677633345
1,9,9,-8.167173192721904
7,4,5,-0.07498834052910237
5,9,7,1.725441314443866
9,3,9,-11.605201344764652
7,5,1,14.23040746286954
2,2,9,-20.974964504640255
8,8,4,12.248136350771023
2,8,5,2.8938415991961555
5,2,9,-18.145791627947474
9,0,6,-8.937256720104552
2,0,1,-1.1155541550198724
7,6,9,-8.103003105591082
1,5,7,-10.401870555645758
10,5,7,-0.7668651260995952
8,6,9,-7.05796163256711
1,6,3,3.757362894894742
10,6,6,4.062631351313037
5,3,10,-19.17539426630678
1,6,1,10.129522957078827
3,1,0,4.92474342747525
5,8,7,-0.38961072761800064
6,9,9,-3.3930976447661485
6,4,3,5.132592178597027
9,9,1,23.765504494002496
9,0,6,-8.70292263188127
5,7,0,19.111087633766722
10,1,7,-9.047634094757123
6,8,2,16.234071373576032
4,4,0,11.64530637056217
5,10,3,15.693617633829586
2,5,10,-17.832938369670135
8,8,10,-5.7888184717278826
4,8,7,-1.20095550931984
3,4,2,4.88067770496901
10,2,8,-10.060336858303277
6,8,1,19.190575492201795
8,8,6,5.769889179015452
0,5,0,10.207562830802932
5,9,1,20.02506420064018
2,1,8,-20.2979372381741
5,3,1,8.030106083489338
7,3,10,-17.083406518034828
6,7,2,14.077242163863263
10,4,2,12.031275269671827
7,5,4,5.166648629115651
6,1,2,2.083622375419484
10,9,10,-1.576493520041116
9,8,7,4.117243954083908
8,0,1,4.907993984378289
8,7,7,1.0234030077770537
5,6,2,11.057706652440993
0,0,10,-29.827956294310585
3,4,3,1.952555558065009
8,10,5,12.28014184197402
3,1,7,-16.203149165330228
5,2,6,-8.791915633886445
7,6,10,-10.860949677972632
1,2,8,-19.170415369670327
8,3,2,8.071179569966592
8,9,7,5.035330855235027
7,5,4,4.64342371213026
0,0,9,-26.99351564892589
10,5,5,5.3010382776013625
1,6,0,13.06850320500449
1,10,4,8.935314264908744
10,0,2,4.044100043959885
3,8,4,6.7888655352210225
5,3,2,4.790711436998549
5,3,0,11.295716308831903
1,2,3,-4.165068554325048
10,9,7,6.636733114214736
8,2,4,0.20009242405918687
5,7,8,-4.972321681915729
2,5,0,11.773316281273816
9,5,8,-5.08430176623527
2,5,0,12.135462896861686
4,4,4,-0.04419997914360209
8,8,1,21.071317258990383
5,9,0,22.982324866647673
3,3,7,-12.434796153979041
7,0,3,-2.256942238960449
6,6,9,-9.149174533421734
4,6,5,0.9060232411755403
4,5,3,4.8323141971105645
5,5,0,14.94680734986474
3,1,9,-22.212820000588575
6,1,8,-15.822787897317209
3,2,7,-13.88576235263974
7,5,4,4.690837875593097
4,1,6,-12.26102724790119
1,3,10,-23.24975953175539
2,3,2,1.940655564277109
3,8,3,9.79429506320415
7,7,7,-0.10479854775703641
6,6,7,-2.986339065348424
6,6,4,6.251958771598421
2,9,6,2.018498789372325
1,0,1,-1.9883016360249857
0,8,5,0.9295503664467295
2,8,6,0.1597546618481755
8,6,6,1.863270065732813
8,7,9,-4.76949633258973
1,8,5,2.0516726231969313
6,10,8,2.008582915564641
5,6,3,7.9183962332440005
7,0,7,-13.766032213477706
8,1,2,4.207766293478936
10,10,3,21.019017490298015
1,1,9,-23.800235551833286
5,9,2,17.187547328722708
2,2,0,6.640467511662239
1,7,10,-14.919781651163133
8,0,0,8.170306965930369
1,0,0,1.185114748969712
10,9,2,22.043773497785384
8,5,1,15.07098937869808
2,7,6,-1.8085434391646857
9,0,2,2.983998745851842
3,4,10,-18.8325387376683
4,1,7,-14.879627080528165
4,7,1,15.06990255831726
3,7,3,7.407505738873128
1,10,0,20.88196814995003
9,8,0,25.04214548545348
10,1,2,6.250174417572526
3,0,8,-21.065319249493804
2,10,3,12.923782180394964
8,3,2,7.959648957846603
9,4,0,16.92296582590104
7,4,2,8.856681289588398
8,10,7,7.115081195177925
6,3,0,12.03589109206344
7,8,8,-1.0107919404540608
7,7,0,20.982489109927318
2,3,3,-1.284333544343649
6,5,6,-2.0156359985729138
2,5,0,12.002170896831574
3,8,1,15.816754318324044
7,5,4,4.9447722363872515
5,0,9,-21.97343707499143
8,10,1,25.120132202846786
6,3,5,-3.0880003744115307
2,0,5,-12.933961927491428
8,9,5,10.816944907053417
9,10,7,8.181968325258346
3,4,3,2.3900519325679426
7,6,8,-4.903554006703822
9,7,7,1.7690046679563212
7,8,3,14.166972771963124
2,2,5,-8.952849428064965
4,1,7,-15.039911551590267
9,1,4,-0.9782999042449113
8,8,3,14.859682651726027
2,2,7,-14.812143738300035
9,1,9,-15.917180996085769
6,9,3,14.862427256224947
7,2,9,-15.926641307237002
0,6,6,-6.078955038100417
0,5,3,1.0056164046903793
1,7,0,15.462862498889677
5,8,7,-0.1987647834316536
9,5,2,12.914427355089373
10,9,6,10.062073873385215
2,9,5,4.865610125406314
1,8,7,-3.6555516718239778
10,8,0,26.32554330266025
4,8,1,17.33144165845762
2,5,6,-5.996268115530336
4,4,1,9.331658049679422
6,3,1,9.106987819420565
8,10,2,22.579186381213376
6,10,0,26.08924438492629
0,5,10,-19.910848268251385
6,4,2,8.129607569404813
